duration_ms,error_message,error_type,event,level,method,path,request_id,service,session_id,stacktrace_hash,status_code,timestamp
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T16:48:52.998Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T16:48:54.147Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T16:48:54.187Z
,,,unknown,ERROR,,,,users-service,,,,2025-12-27T08:16:44.788Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T16:48:54.188Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:04:20.077Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.198Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T19:42:49.673Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,ERROR,,,,users-service,,,,2025-12-27T08:16:44.918Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.202Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:04:20.077Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T19:42:50.955Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T19:42:50.956Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T19:42:58.271Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T19:44:46.903Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2025-12-27T08:16:46.509Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.208Z
,,,unknown,INFO,,,,users-service,,,,2025-12-27T08:16:48.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.208Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T17:04:20.819Z
,,,unknown,INFO,,,,users-service,,,,2025-12-27T08:16:48.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.208Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T17:04:20.915Z
,,,unknown,INFO,,,,users-service,,,,2025-12-27T08:16:48.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T17:04:21.024Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:04:29.011Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T19:44:47.165Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T21:06:46.599Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T17:04:29.373Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.213Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:08:26.636Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.213Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.213Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T21:06:48.788Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T21:06:48.791Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T21:06:53.152Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.214Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.215Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.216Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T17:08:28.106Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:08:28.133Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.217Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T21:06:54.480Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T21:14:29.406Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.218Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.219Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.220Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T17:08:28.251Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.221Z
,,,unknown,INFO,,,,users-service,,,,2026-01-01T21:14:30.781Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-01T22:08:02.376Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.222Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.223Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.223Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.223Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.223Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T08:25:24.223Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T08:25:24.223Z
